Date,New York Times,CNN,FOX,New York Post,BBC,Washington Post,USA Today,Daily Mail,CNBC,The Guardian
20131115,True,True,True,True,True,True,True,True,True,True
20131116,True,True,True,True,True,True,True,True,True,True
20131117,True,True,True,True,True,True,True,True,True,True
20131118,True,True,True,True,True,True,True,True,True,True
20131119,True,True,True,True,True,True,True,True,True,True
20131120,True,True,True,True,True,True,True,True,True,True
20131121,True,True,True,True,True,True,True,True,True,True
20131122,True,True,True,True,True,True,True,True,True,True
20131123,True,True,True,True,True,True,True,True,True,True
20131124,True,True,True,True,True,True,True,True,True,True
20131125,True,True,True,True,True,True,True,True,True,True
20131126,True,True,True,True,True,True,True,True,True,True
20131127,True,True,True,True,True,True,True,True,True,True
20131128,True,True,True,True,True,True,True,True,True,True
20131129,True,True,True,True,True,True,True,True,True,True
20131130,True,True,True,True,True,True,True,True,True,True
20131201,True,True,True,True,True,True,True,True,True,True
20131202,True,True,True,True,True,True,True,True,True,True
20131203,True,True,True,True,True,True,True,True,True,True
20131204,True,True,True,True,True,True,True,True,True,True
20131205,True,True,True,True,True,True,True,True,True,True
20131206,True,True,True,True,True,True,True,True,True,True
20131207,True,True,True,True,True,True,True,True,True,True
20131208,True,True,True,True,True,True,True,True,True,True
20131209,True,True,True,True,True,True,True,True,True,True
20131210,True,True,True,True,True,True,True,True,True,True
20131211,True,True,True,True,True,True,True,True,True,True
20131212,True,True,True,True,True,True,True,True,True,True
20131213,True,True,True,True,True,True,True,True,True,True
20131214,True,True,True,True,True,True,True,True,True,True
20131215,True,True,True,True,True,True,True,True,True,True
20131216,True,True,True,True,True,True,True,True,True,True
20131217,True,True,True,True,True,True,True,True,True,True
20131218,True,True,True,True,True,True,True,True,True,True
20131219,True,True,True,True,True,True,True,True,True,True
20131220,True,True,True,True,True,True,True,True,True,True
20131221,True,True,True,True,True,True,True,True,True,True
20131222,True,True,True,True,True,True,True,True,True,True
20131223,True,True,True,True,True,True,True,True,True,True
20131224,True,True,True,True,True,True,True,True,True,True
20131225,True,True,True,True,True,True,True,True,True,True
20131226,True,True,True,True,True,True,True,True,True,True
20131227,True,True,True,True,True,True,True,True,True,True
20131228,True,True,True,True,True,True,True,True,True,True
20131229,True,True,True,True,True,True,True,True,True,True
20131230,True,True,True,True,True,True,True,True,True,True
20131231,True,True,True,True,True,True,True,True,True,True
20140101,True,True,True,True,True,True,True,True,True,True
20140102,True,True,True,True,True,True,True,True,True,True
20140103,True,True,True,True,True,True,True,True,True,True
20140104,True,True,True,True,True,True,True,True,True,True
20140105,True,True,True,True,True,True,True,True,True,True
20140106,True,True,True,True,True,True,True,True,True,True
20140107,True,True,True,True,True,True,True,True,True,True
20140108,True,True,True,True,True,True,True,True,True,True
20140109,True,True,True,True,True,True,True,True,True,True
20140110,True,True,True,True,True,True,True,True,True,True
20140111,True,True,True,True,True,True,True,True,True,True
20140112,True,True,True,True,True,True,True,True,True,True
20140113,True,True,True,True,True,True,True,True,True,True
20140114,True,True,True,True,True,True,True,True,True,True
20140115,True,True,True,True,True,True,True,True,True,True
20140116,True,True,True,True,True,True,True,True,True,True
20140117,True,True,True,True,True,True,True,True,True,True
20140118,True,True,True,True,True,True,True,True,True,True
20140119,True,True,True,True,True,True,True,True,True,True
20140120,True,True,True,True,True,True,True,True,True,True
20140121,True,True,True,True,True,True,True,True,True,True
20140122,True,True,True,True,True,True,True,True,True,True
20140123,True,True,True,True,True,True,True,True,True,True
20140124,True,True,True,True,True,True,True,True,True,True
20140125,True,True,True,True,True,True,True,True,True,True
20140126,True,True,True,True,True,True,True,True,True,True
20140127,True,True,True,True,True,True,True,True,True,True
20140128,True,True,True,True,True,True,True,True,True,True
20140129,True,True,True,True,True,True,True,True,True,True
20140130,True,True,True,True,True,True,True,True,True,True
20140131,True,True,True,True,True,True,True,True,True,True
20140201,True,True,True,True,True,True,True,True,True,True
20140202,True,True,True,True,True,True,True,True,True,True
20140203,True,True,True,True,True,True,True,True,True,True
20140204,True,True,True,True,True,True,True,True,True,True
20140205,True,True,True,True,True,True,True,True,True,True
20140206,True,True,True,True,True,True,True,True,True,True
20140207,True,True,True,True,True,True,True,True,True,True
20140208,True,True,True,True,True,True,True,True,True,True
20140209,True,True,True,True,True,True,True,True,True,True
20140210,True,True,True,True,True,True,True,True,True,True
20140211,True,True,True,True,True,True,True,True,True,True
20140212,True,True,True,True,True,True,True,True,True,True
20140213,True,True,True,True,True,True,True,True,True,True
20140214,True,True,True,True,True,True,True,True,True,True
20140215,True,True,True,True,True,True,True,True,True,True
20140216,True,True,True,True,True,True,True,True,True,True
20140217,True,True,True,True,True,True,True,True,True,True
20140218,True,True,True,True,True,True,True,True,True,True
20140219,True,True,True,True,True,True,True,True,True,True
20140220,True,True,True,True,True,True,True,True,True,True
20140221,True,True,True,True,True,True,True,True,True,True
20140222,True,True,True,True,True,True,True,True,True,True
20140223,True,True,True,True,True,True,True,True,True,True
20140224,True,True,True,True,True,True,True,True,True,True
20140225,True,True,True,True,True,True,True,True,True,True
20140226,True,True,True,True,True,True,True,True,True,True
20140227,True,True,True,True,True,True,True,True,True,True
20140228,True,True,True,True,True,True,True,True,True,True
20140301,True,True,True,True,True,True,True,True,True,True
20140302,True,True,True,True,True,True,True,True,True,True
20140303,True,True,True,True,True,True,True,True,True,True
20140304,True,True,True,True,True,True,True,True,True,True
20140305,True,True,True,True,True,True,True,True,True,True
20140306,True,True,True,True,True,True,True,True,True,True
20140307,True,True,True,True,True,True,True,True,True,True
20140308,True,True,True,True,True,True,True,True,True,True
20140309,True,True,True,True,True,True,True,True,True,True
20140310,True,True,True,True,True,True,True,True,True,True
20140311,True,True,True,True,True,True,True,True,True,True
20140312,True,True,True,True,True,True,True,True,True,True
20140313,True,True,True,True,True,True,True,True,True,True
20140314,True,True,True,True,True,True,True,True,True,True
20140315,True,True,True,True,True,True,True,True,True,True
20140316,True,True,True,True,True,True,True,True,True,True
20140317,True,True,True,True,True,True,True,True,True,True
20140318,True,True,True,True,True,True,True,True,True,True
20140319,True,True,True,True,True,True,True,True,True,True
20140320,True,True,True,True,True,True,True,True,True,True
20140321,True,True,True,True,True,True,True,True,True,True
20140322,True,True,True,True,True,True,True,True,True,True
20140323,True,True,True,True,True,True,True,True,True,True
20140324,True,True,True,True,True,True,True,True,True,True
20140325,True,True,True,True,True,True,True,True,True,True
20140326,True,True,True,True,True,True,True,True,True,True
20140327,True,True,True,True,True,True,True,True,True,True
20140328,True,True,True,True,True,True,True,True,True,True
20140329,True,True,True,True,True,True,True,True,True,True
20140330,True,True,True,True,True,True,True,True,True,True
20140331,True,True,True,True,True,True,True,True,True,True
20140401,True,True,True,True,True,True,True,True,True,True
20140402,True,True,True,True,True,True,True,True,True,True
20140403,True,True,True,True,True,True,True,True,True,True
20140404,True,True,True,True,True,True,True,True,True,True
20140405,True,True,True,True,True,True,True,True,True,True
20140406,True,True,True,True,True,True,True,True,True,True
20140407,True,True,True,True,True,True,True,True,True,True
20140408,True,True,True,True,True,True,True,True,True,True
20140409,True,True,True,True,True,True,True,True,True,True
20140410,True,True,True,True,True,True,True,True,True,True
20140411,True,True,True,True,True,True,True,True,True,True
20140412,True,True,True,True,True,True,True,True,True,True
20140413,True,True,True,True,True,True,True,True,True,True
20140414,True,True,True,True,True,True,True,True,True,True
20140415,True,True,True,True,True,True,True,True,True,True
20140416,True,True,True,True,True,True,True,True,True,True
20140417,True,True,True,True,True,True,True,True,True,True
20140418,True,True,True,True,True,True,True,True,True,True
20140419,True,True,True,True,True,True,True,True,True,True
20140420,True,True,True,True,True,True,True,True,True,True
20140421,True,True,True,True,True,True,True,True,True,True
20140422,True,True,True,True,True,True,True,True,True,True
20140423,True,True,True,True,True,True,True,True,True,True
20140424,True,True,True,True,True,True,True,True,True,True
20140425,True,True,True,True,True,True,True,True,True,True
20140426,True,True,True,True,True,True,True,True,True,True
20140427,True,True,True,True,True,True,True,True,True,True
20140428,True,True,True,True,True,True,True,True,True,True
20140429,True,True,True,True,True,True,True,True,True,True
20140430,True,True,True,True,True,True,True,True,True,True
20140501,True,True,True,True,True,True,True,True,True,True
20140502,True,True,True,True,True,True,True,True,True,True
20140503,True,True,True,True,True,True,True,True,True,True
20140504,True,True,True,True,True,True,True,True,True,True
20140505,True,True,True,True,True,True,True,True,True,True
20140506,True,True,True,True,True,True,True,True,True,True
20140507,True,True,True,True,True,True,True,True,True,True
20140508,True,True,True,True,True,True,True,True,True,True
20140509,True,True,True,True,True,True,True,True,True,True
20140510,True,True,True,True,True,True,True,True,True,True
20140511,True,True,True,True,True,True,True,True,True,True
20140512,True,True,True,True,True,True,True,True,True,True
20140513,True,True,True,True,True,True,True,True,True,True
20140514,True,True,True,True,True,True,True,True,True,True
20140515,True,True,True,True,True,True,True,True,True,True
20140516,True,True,True,True,True,True,True,True,True,True
20140517,True,True,True,True,True,True,True,True,True,True
20140518,True,True,True,True,True,True,True,True,True,True
20140519,True,True,True,True,True,True,True,True,True,True
20140520,True,True,True,True,True,True,True,True,True,True
20140521,True,True,True,True,True,True,True,True,True,True
20140522,True,True,True,True,True,True,True,True,True,True
20140523,True,True,True,True,True,True,True,True,True,True
20140524,True,True,True,True,True,True,True,True,True,True
20140525,True,True,True,True,True,True,True,True,True,True
20140526,True,True,True,True,True,True,True,True,True,True
20140527,True,True,True,True,True,True,True,True,True,True
20140528,True,True,True,True,True,True,True,True,True,True
20140529,True,True,True,True,True,True,True,True,True,True
20140530,True,True,True,True,True,True,True,True,True,True
20140531,True,True,True,True,True,True,True,True,True,True
20140601,True,True,True,True,True,True,True,True,True,True
20140602,True,True,True,True,True,True,True,True,True,True
20140603,True,True,True,True,True,True,True,True,True,True
20140604,True,True,True,True,True,True,True,True,True,True
20140605,True,True,True,True,True,True,True,True,True,True
20140606,True,True,True,True,True,True,True,True,True,True
20140607,True,True,True,True,True,True,True,True,True,True
20140608,True,True,True,True,True,True,True,True,True,True
20140609,True,True,True,True,True,True,True,True,True,True
20140610,True,True,True,True,True,True,True,True,True,True
20140611,True,True,True,True,True,True,True,True,True,True
20140612,True,True,True,True,True,True,True,True,True,True
20140613,True,True,True,True,True,True,True,True,True,True
20140614,True,True,True,True,True,True,True,True,True,True
20140615,True,True,True,True,True,True,True,True,True,True
20140616,True,True,True,True,True,True,True,True,True,True
20140617,True,True,True,True,True,True,True,True,True,True
20140618,True,True,True,True,True,True,True,True,True,True
20140619,False,True,True,True,True,True,True,True,True,True
20140620,True,True,True,True,True,True,True,True,True,True
20140621,True,True,True,True,True,True,True,True,True,True
20140622,True,True,True,True,True,True,True,True,True,True
20140623,True,True,True,True,True,True,True,True,True,True
20140624,True,True,True,True,True,True,True,True,True,True
20140625,True,True,True,True,True,True,True,True,True,True
20140626,True,True,True,True,True,True,True,True,True,True
20140627,True,True,True,True,True,True,True,True,True,True
20140628,True,True,True,True,True,True,True,True,True,True
20140629,True,True,True,True,True,True,True,True,True,True
20140630,True,True,True,True,True,True,True,True,True,True
20140701,True,True,True,True,True,True,True,True,True,True
20140702,True,True,True,True,True,True,True,True,True,True
20140703,True,True,True,True,True,True,True,True,True,True
20140704,True,True,True,True,True,True,True,True,True,True
20140705,True,True,True,True,True,True,True,True,True,True
20140706,True,True,True,True,True,True,True,True,True,True
20140707,True,True,True,True,True,True,True,True,True,True
20140708,True,True,True,True,True,True,True,True,True,True
20140709,True,True,True,True,True,True,True,True,True,True
20140710,True,True,True,True,True,True,True,True,True,True
20140711,True,True,True,True,True,True,True,True,True,True
20140712,True,True,True,True,True,True,True,True,True,True
20140713,True,True,True,True,True,True,True,True,True,True
20140714,True,True,True,True,True,True,True,True,True,True
20140715,True,True,True,True,True,True,True,True,True,True
20140716,True,True,True,True,True,True,True,True,True,True
20140717,True,True,True,True,True,True,True,True,True,True
20140718,True,True,True,True,True,True,True,True,True,True
20140719,True,True,True,True,True,True,True,True,True,True
20140720,True,True,True,True,True,True,True,True,True,True
20140721,False,True,True,True,True,True,True,True,True,True
20140722,True,True,True,True,True,True,True,True,True,True
20140723,True,True,True,True,True,True,True,True,True,True
20140724,True,True,True,True,True,True,True,True,True,True
20140725,True,True,True,True,True,True,True,True,True,True
20140726,True,True,True,False,True,True,True,True,True,True
20140727,True,True,True,True,True,True,True,True,True,True
20140728,True,True,True,True,True,True,True,True,True,True
20140729,True,True,True,True,True,True,False,True,True,True
20140730,True,True,True,True,True,True,True,True,True,True
20140731,True,True,True,True,True,True,True,True,True,True
20140801,True,True,True,True,True,True,True,True,True,True
20140802,True,True,True,True,True,True,True,True,True,True
20140803,True,True,True,True,True,True,True,True,True,True
20140804,True,True,True,True,True,True,True,True,True,True
20140805,True,True,True,True,True,True,True,True,True,True
20140806,True,True,True,True,True,True,True,True,True,True
20140807,True,True,True,True,True,True,True,True,True,True
20140808,True,True,True,True,True,True,True,True,True,True
20140809,True,True,True,True,True,True,True,True,True,True
20140810,True,True,True,True,True,False,True,True,True,True
20140811,True,True,True,True,True,True,True,True,True,True
20140812,True,True,True,True,True,True,True,True,True,True
20140813,True,True,True,True,True,True,True,True,True,True
20140814,True,True,True,True,True,True,True,True,True,True
20140815,True,True,True,True,True,True,True,True,True,True
20140816,True,True,True,True,True,True,True,True,True,True
20140817,True,True,True,True,True,True,True,True,True,True
20140818,True,True,True,True,True,True,True,True,True,True
20140819,True,True,True,True,True,True,True,True,True,True
20140820,True,True,True,True,True,True,True,True,True,True
20140821,True,True,True,True,True,True,True,True,True,True
20140822,True,True,True,True,True,True,True,True,True,True
20140823,True,True,True,True,True,True,True,True,True,True
20140824,True,True,True,True,True,True,True,True,True,True
20140825,True,True,True,True,True,True,True,True,True,True
20140826,True,True,True,True,True,True,True,True,True,True
20140827,True,True,True,True,True,True,True,True,True,True
20140828,True,True,True,True,True,True,True,True,True,True
20140829,True,True,True,True,True,True,True,True,True,True
20140830,True,True,True,True,True,True,True,True,True,True
20140831,True,True,True,True,True,True,True,True,True,True
20140901,True,True,True,True,True,True,True,True,True,True
20140902,True,True,True,True,True,True,True,True,True,True
20140903,True,True,True,True,True,True,True,True,True,True
20140904,True,True,True,True,True,True,True,True,True,True
20140905,True,True,True,True,True,True,True,True,True,True
20140906,True,True,True,True,True,True,True,True,True,True
20140907,True,True,True,True,True,True,True,True,True,True
20140908,True,True,True,True,True,True,True,True,True,True
20140909,True,True,True,True,True,True,True,True,True,True
20140910,True,True,True,True,True,True,True,True,True,True
20140911,True,True,True,True,True,True,True,True,True,True
20140912,True,True,True,True,True,True,True,True,True,True
20140913,True,True,True,True,True,True,True,True,True,True
20140914,True,True,True,True,True,True,True,True,True,True
20140915,True,True,True,True,True,True,True,True,True,True
20140916,True,True,True,True,True,True,True,True,True,True
20140917,True,True,True,True,True,True,True,True,True,True
20140918,True,True,True,True,True,True,True,True,True,True
20140919,True,True,True,True,True,True,True,True,True,True
20140920,True,True,True,True,True,True,True,True,True,False
20140921,True,True,True,True,True,True,True,True,True,True
20140922,True,True,True,True,True,True,True,True,True,True
20140923,True,True,True,True,True,True,True,True,True,True
20140924,False,True,True,True,True,True,True,True,True,True
20140925,True,True,True,True,True,True,True,True,True,True
20140926,True,True,True,True,True,True,True,True,True,True
20140927,True,True,True,True,True,True,True,True,True,True
20140928,True,True,True,True,True,True,True,True,True,True
20140929,True,True,True,True,True,True,True,True,True,True
20140930,True,True,True,True,True,True,True,True,True,True
20141001,True,True,True,True,True,True,True,True,True,True
20141002,True,True,True,True,True,True,True,True,True,True
20141003,True,True,True,True,True,True,True,True,True,True
20141004,True,True,True,True,True,True,True,True,True,True
20141005,True,True,True,True,True,True,True,True,True,True
20141006,True,True,True,True,True,True,True,True,True,True
20141007,True,True,True,True,True,True,True,True,True,True
20141008,True,True,True,True,True,True,True,True,True,True
20141009,True,True,True,True,True,True,True,True,True,True
20141010,True,True,True,True,True,True,True,True,True,True
20141011,True,True,True,True,True,True,True,True,True,True
20141012,True,True,True,True,True,True,True,True,True,True
20141013,True,True,True,True,True,True,True,True,True,True
20141014,True,True,True,True,True,True,True,True,True,True
20141015,True,True,True,True,True,True,True,True,True,True
20141016,True,True,True,True,True,True,True,True,True,True
20141017,True,True,True,True,True,True,True,True,True,True
20141018,True,True,True,True,True,True,True,True,True,True
20141019,True,True,True,True,True,True,True,True,True,True
20141020,True,True,True,True,True,True,True,True,True,True
20141021,True,True,True,True,True,True,True,True,True,True
20141022,True,True,True,True,True,True,True,True,True,True
20141023,True,True,True,True,True,True,True,True,True,True
20141024,True,True,True,True,True,True,True,True,True,True
20141025,True,True,True,True,True,True,True,True,True,True
20141026,True,True,True,True,True,True,True,True,True,True
20141027,True,True,True,True,True,True,True,True,True,True
20141028,True,True,True,True,True,True,True,True,True,True
20141029,True,True,True,True,True,True,True,True,True,True
20141030,True,True,True,True,True,True,True,True,True,True
20141031,True,True,True,True,True,True,True,True,True,True
20141101,True,True,True,True,True,True,True,True,True,True
20141102,True,True,True,True,True,True,True,True,True,True
20141103,True,True,True,True,True,True,True,True,True,True
20141104,True,True,True,True,True,True,True,True,True,True
20141105,True,True,True,True,True,True,True,True,True,True
20141106,True,True,True,True,True,True,True,True,True,True
20141107,True,True,True,True,True,True,True,True,True,True
20141108,True,True,True,True,True,True,True,True,True,True
20141109,True,True,True,True,True,True,True,True,True,True
20141110,True,True,True,False,True,True,True,True,True,True
20141111,True,True,True,True,True,True,True,True,True,True
20141112,True,True,True,True,True,True,True,True,True,True
20141113,True,True,True,True,True,True,True,True,True,True
20141114,True,True,True,True,True,True,True,True,True,True
20141115,True,True,True,True,True,True,True,True,True,True
20141116,True,True,True,True,True,True,True,True,True,True
20141117,True,True,True,True,True,True,True,True,True,True
20141118,True,True,True,True,True,True,True,True,True,False
20141119,False,True,False,False,False,True,True,True,True,True
20141120,True,True,True,True,True,True,True,True,True,True
20141121,True,True,True,True,True,True,False,True,True,True
20141122,True,True,True,True,True,True,True,True,True,True
20141123,True,True,True,True,True,True,True,True,True,True
20141124,True,True,True,True,True,True,True,True,True,True
20141125,True,True,True,True,True,True,True,True,True,True
20141126,True,True,True,True,True,True,True,True,True,True
20141127,True,True,True,True,True,True,True,True,True,True
20141128,True,True,True,True,True,True,True,True,True,True
20141129,True,True,True,True,True,True,True,True,True,True
20141130,True,True,True,True,True,True,True,True,True,True
20141201,True,True,True,True,True,True,True,True,True,True
20141202,True,True,True,True,True,True,True,True,True,True
20141203,True,True,True,True,True,True,True,True,True,True
20141204,True,True,True,True,True,True,True,True,True,True
20141205,True,True,True,True,True,True,True,True,True,True
20141206,True,True,True,True,True,False,True,True,True,True
20141207,True,True,True,True,True,True,True,True,True,True
20141208,True,True,True,True,True,True,True,True,True,True
20141209,True,True,True,True,True,True,True,True,True,True
20141210,True,True,True,False,True,True,True,True,True,True
20141211,True,True,True,True,True,True,True,True,True,True
20141212,True,True,True,True,True,True,False,True,True,True
20141213,True,True,True,True,True,True,True,True,True,True
20141214,False,True,True,True,True,True,True,True,True,True
20141215,True,True,True,True,True,True,True,True,True,True
20141216,True,True,True,True,True,True,True,True,True,True
20141217,True,True,True,True,True,True,True,True,True,True
20141218,True,True,True,True,True,True,True,True,True,True
20141219,True,True,True,True,True,True,True,True,True,True
20141220,True,True,True,True,True,True,True,True,True,True
20141221,True,True,True,True,True,True,True,True,True,True
20141222,True,True,True,True,True,True,True,True,True,True
20141223,True,True,True,True,True,True,True,True,True,True
20141224,True,True,True,True,True,True,True,True,True,True
20141225,True,True,True,True,True,True,True,True,True,True
20141226,True,True,True,True,True,True,True,True,True,True
20141227,True,True,True,True,True,True,True,True,True,True
20141228,True,True,True,True,True,True,True,True,True,True
20141229,True,True,True,True,True,True,True,True,True,True
20141230,True,True,True,True,True,True,True,True,True,True
20141231,True,True,True,True,True,True,True,True,True,True
20150101,True,True,True,True,True,True,True,True,True,True
20150102,True,True,True,True,True,True,True,True,True,True
20150103,True,True,True,True,True,True,True,True,True,True
20150104,True,True,True,True,True,True,True,True,True,True
20150105,True,True,True,True,True,True,True,True,True,True
20150106,True,True,True,True,True,True,True,True,True,True
20150107,True,True,True,True,True,True,True,True,True,True
20150108,True,True,True,True,True,True,False,True,True,True
20150109,True,True,True,True,True,True,True,True,True,True
20150110,True,True,True,True,True,True,True,True,True,True
20150111,True,True,True,True,True,True,True,True,True,True
20150112,True,True,True,True,True,True,True,True,True,True
20150113,True,True,True,True,True,True,True,True,True,True
20150114,True,True,True,True,True,True,True,True,True,True
20150115,True,True,True,True,True,True,True,True,True,True
20150116,True,True,True,True,True,True,True,True,True,True
20150117,True,True,True,True,True,True,True,True,True,True
20150118,True,True,True,True,True,True,True,True,True,True
20150119,True,True,True,True,True,True,True,True,True,True
20150120,True,True,True,True,True,True,True,True,True,True
20150121,True,True,True,True,True,True,True,True,True,True
20150122,True,True,True,True,True,True,True,True,True,True
20150123,True,True,True,True,True,True,True,True,True,True
20150124,True,True,True,True,True,True,True,True,True,True
20150125,True,True,True,True,True,True,True,True,True,True
20150126,True,True,True,True,True,True,True,True,True,True
20150127,True,True,True,True,True,True,True,True,True,True
20150128,True,True,True,True,True,True,True,True,True,True
20150129,True,True,True,True,True,True,True,True,True,True
20150130,True,True,True,True,True,True,True,True,True,True
20150131,True,True,True,True,True,True,True,True,True,True
20150201,True,True,True,True,True,True,True,True,True,True
20150202,True,True,True,True,True,True,True,True,True,True
20150203,True,True,True,True,True,True,True,True,True,True
20150204,True,True,True,True,True,True,True,True,True,True
20150205,True,True,True,True,True,True,True,True,True,True
20150206,True,True,True,True,True,True,True,True,True,True
20150207,True,True,True,True,True,True,True,True,True,True
20150208,True,True,True,True,True,True,True,True,True,True
20150209,True,True,True,True,True,True,True,True,True,True
20150210,True,True,True,False,True,True,True,True,True,True
20150211,True,True,True,True,True,False,True,True,True,True
20150212,True,True,True,True,True,True,True,True,True,True
20150213,True,True,True,True,True,True,True,True,True,True
20150214,True,True,True,True,True,False,True,True,True,True
20150215,True,True,True,True,True,True,True,True,True,True
20150216,True,True,True,True,True,True,True,True,True,True
20150217,True,True,True,True,True,True,True,True,True,True
20150218,True,True,True,True,True,True,True,True,True,True
20150219,True,True,True,True,True,True,True,True,True,True
20150220,True,True,True,True,True,True,True,True,True,True
20150221,True,True,True,True,True,True,True,True,True,True
20150222,True,True,True,True,True,True,True,True,True,True
20150223,True,True,True,True,True,True,True,True,True,True
20150224,True,True,True,True,True,True,True,True,True,True
20150225,True,True,True,True,True,True,True,True,True,True
20150226,True,True,True,True,True,True,True,True,True,True
20150227,True,True,True,True,True,True,True,True,True,True
20150228,True,True,True,True,True,True,True,True,True,True
20150301,True,True,True,True,True,True,True,True,True,True
20150302,True,True,True,True,True,True,True,True,True,True
20150303,True,True,True,True,True,True,True,True,True,True
20150304,True,True,True,True,True,True,True,True,True,True
20150305,True,True,True,True,True,True,True,True,True,True
20150306,True,True,True,True,True,True,True,True,True,True
20150307,True,True,True,True,True,True,True,True,True,True
20150308,True,True,True,True,True,True,True,True,True,True
20150309,True,True,True,True,True,True,True,True,True,True
20150310,True,True,True,True,True,True,True,True,True,True
20150311,True,True,True,True,True,True,True,True,True,True
20150312,True,True,True,True,True,True,True,True,True,True
20150313,True,True,True,True,True,True,True,True,True,True
20150314,True,True,True,True,True,True,True,True,True,True
20150315,True,True,True,True,True,True,True,True,True,True
20150316,True,True,True,True,True,True,True,True,True,True
20150317,True,True,True,True,True,True,True,True,True,True
20150318,True,True,True,True,True,True,True,True,True,True
20150319,True,True,True,True,True,True,True,True,True,True
20150320,True,True,True,True,True,True,True,True,True,True
20150321,False,True,True,True,True,True,True,True,True,True
20150322,True,True,True,True,True,True,True,True,True,True
20150323,True,True,True,True,True,True,True,True,True,True
20150324,True,True,True,True,True,True,True,True,True,True
20150325,True,True,True,True,True,True,True,True,True,True
20150326,True,True,True,True,True,True,True,True,True,True
20150327,True,True,True,True,True,True,True,True,True,True
20150328,True,True,True,True,True,True,True,True,True,True
20150329,True,True,True,True,True,True,True,True,True,True
20150330,True,True,True,True,True,True,True,True,True,True
20150331,True,True,True,True,True,True,True,True,True,True
20150401,True,True,True,True,True,True,True,True,True,True
20150402,True,True,True,True,True,True,True,True,True,True
20150403,True,True,True,True,True,True,True,True,True,True
20150404,True,True,True,True,True,True,True,True,True,True
20150405,True,True,True,True,True,True,True,True,True,True
20150406,True,True,True,True,True,True,True,True,True,True
20150407,True,True,True,True,True,True,True,True,True,True
20150408,True,True,True,True,True,True,True,True,True,True
20150409,True,True,True,True,True,True,True,True,True,True
20150410,True,True,True,True,True,True,True,True,True,True
20150411,True,True,True,True,True,True,True,True,True,True
20150412,True,True,True,True,True,True,True,True,True,True
20150413,True,True,True,False,True,True,True,True,True,True
20150414,True,True,True,True,True,True,True,True,True,True
20150415,True,True,True,True,True,True,True,True,True,True
20150416,True,True,True,True,True,True,True,True,True,True
20150417,True,True,True,True,True,False,True,True,True,True
20150418,True,True,True,True,True,True,True,True,True,True
20150419,True,True,True,True,True,True,True,True,True,True
20150420,True,True,True,True,True,True,True,True,True,True
20150421,True,True,True,True,True,True,True,True,True,True
20150422,True,True,True,True,True,True,True,True,True,True
20150423,True,True,True,True,True,True,True,True,True,True
20150424,True,True,True,True,True,True,True,True,True,True
20150425,True,True,True,True,True,True,True,True,True,True
20150426,True,True,True,True,True,True,True,True,True,True
20150427,True,True,True,True,True,True,True,True,True,True
20150428,True,True,True,True,True,True,True,True,True,True
20150429,True,True,True,True,True,True,True,True,True,True
20150430,True,True,True,True,True,True,True,True,True,True
20150501,True,True,True,True,True,True,True,True,True,False
20150502,True,True,True,True,True,True,True,True,True,True
20150503,True,True,True,True,True,True,True,True,True,True
20150504,True,True,True,True,True,True,True,True,True,True
20150505,True,True,True,True,True,True,True,True,True,True
20150506,True,True,True,True,True,True,True,True,True,True
20150507,True,True,True,True,True,True,True,True,True,True
20150508,True,True,True,True,True,True,True,True,True,True
20150509,True,True,True,True,True,True,True,True,True,True
20150510,True,True,True,True,True,True,True,True,True,True
20150511,True,True,True,True,True,True,True,True,True,True
20150512,True,True,True,True,True,True,True,True,True,True
20150513,True,True,True,True,True,True,True,True,True,True
20150514,True,True,True,True,True,True,True,True,True,True
20150515,True,True,True,True,True,True,True,True,True,True
20150516,True,True,True,True,True,True,True,True,True,True
20150517,True,True,True,True,True,True,True,True,True,True
20150518,True,True,True,True,True,True,True,True,True,True
20150519,True,True,True,True,True,False,True,True,True,True
20150520,True,True,True,True,True,True,True,True,True,True
20150521,True,True,True,True,True,True,True,True,True,True
20150522,True,True,True,True,True,True,True,True,True,True
20150523,True,True,True,True,True,True,True,True,True,True
20150524,True,True,True,True,True,True,True,True,True,True
20150525,True,True,True,True,True,True,True,True,True,True
20150526,True,True,True,True,True,True,True,True,True,True
20150527,True,True,True,True,True,True,True,True,True,True
20150528,True,True,True,True,True,True,True,True,True,True
20150529,True,True,True,True,True,True,True,True,True,True
20150530,True,True,True,True,True,True,True,True,True,True
20150531,True,True,True,True,True,True,True,True,True,True
20150601,True,True,True,True,False,True,True,True,True,True
20150602,True,True,True,True,True,True,True,True,True,True
20150603,True,True,True,True,True,True,True,True,True,True
20150604,True,True,True,True,True,True,True,True,True,True
20150605,True,True,True,True,True,True,True,True,True,True
20150606,True,True,True,True,True,True,True,True,True,True
20150607,True,True,True,True,True,True,True,True,True,True
20150608,True,True,True,True,True,True,True,True,True,True
20150609,True,True,True,True,True,True,True,True,True,True
20150610,True,True,True,True,True,True,True,True,True,True
20150611,True,True,True,True,True,True,True,True,True,True
20150612,True,True,True,True,True,True,True,True,True,True
20150613,True,True,True,True,True,True,True,True,True,True
20150614,True,True,True,True,True,True,True,True,True,True
20150615,True,True,True,True,True,True,True,True,True,True
20150616,True,True,True,True,True,True,True,True,True,True
20150617,True,True,True,True,True,True,True,True,True,True
20150618,True,True,True,True,True,True,True,True,True,True
